1,33706722,1985744,56230000,10000011000,299000
1,33706722,1985744,56230000,10000011000,347000
1,33706722,1985744,56230000,10000011000,312000
1,33706722,1985744,56230000,10000011000,350000
1,33706722,1985744,56230000,10000011000,302000
1,33706722,1985744,56230000,10000011000,338000
1,33706722,1985744,56230000,10000011000,312000
1,33706722,1985744,56230000,10000011000,339000
1,33706722,1985744,56230000,10000011000,312000
1,33706722,1985744,56230000,10000011000,343000
1,33706722,1985744,56230000,10000011000,305000
1,33706722,1985744,56230000,10000011000,350000
1,33706722,1985744,56230000,10000011000,311000
1,33706722,1985744,56230000,10000011000,344000
1,33706722,1985744,56230000,10000011000,309000
1,33706722,1985744,56230000,10000011000,349000
1,33706722,1985744,56230000,10000011000,309000
1,33706722,1985744,56230000,10000011000,341000
1,33706722,1985744,56230000,10000011000,302000
1,33706722,1985744,56230000,10000011000,352000
1,33706722,1985744,56230000,10000011000,304000
1,33706722,1985744,56230000,10000011000,347000
1,33706722,1985744,56230000,10000011000,306000
1,33706722,1985744,56230000,10000011000,329000
1,33706722,1985744,56230000,10000011000,290000
1,33706722,1985744,56230000,10000011000,344000
1,33706722,1985744,56230000,10000011000,301000
1,33706722,1985744,56230000,10000011000,337000
1,33706722,1985744,56230000,10000011000,293000
1,33706722,1985744,56230000,10000011000,347000
1,33706722,1985744,56230000,10000011000,303000
1,33706722,1985744,56230000,10000011000,346000
1,33706722,1985744,56230000,10000011000,310000
1,33706722,1985744,56230000,10000011000,335000
1,33706722,1985744,56230000,10000011000,300000
1,33706722,1985744,56230000,10000011000,340000
1,33706722,1985744,56230000,10000011000,310000
1,33706722,1985744,56230000,10000011000,352000
1,33706722,1985744,56230000,10000011000,303000
1,33706722,1985744,56230000,10000011000,335000
1,33706722,1985744,56230000,10000011000,305000
1,33706722,1985744,56230000,10000011000,345000
1,33706722,1985744,56230000,10000011000,310000
1,33706722,1985744,56230000,10000011000,338000
1,33706722,1985744,56230000,10000011000,298000
1,33706722,1985744,56230000,10000011000,340000
1,33706722,1985744,56230000,10000011000,306000
1,33706722,1985744,56230000,10000011000,352000
1,33706722,1985744,56230000,10000011000,313000
1,33706722,1985744,56230000,10000011000,346000
1,33706722,1985744,56230000,10000011000,304000
1,33706722,1985744,56230000,10000011000,341000
1,33706722,1985744,56230000,10000011000,298000
1,33706722,1985744,56230000,10000011000,348000
1,33706722,1985744,56230000,10000011000,310000
1,33706722,1985744,56230000,10000011000,344000
1,33706722,1985744,56230000,10000011000,304000
1,33706722,1985744,56230000,10000011000,344000
1,33706722,1985744,56230000,10000011000,294000
1,33706722,1985744,56230000,10000011000,348000
1,33706722,1985744,56230000,10000011000,303000
1,33706722,1985744,56230000,10000011000,344000
1,33706722,1985744,56230000,10000011000,308000
1,33706722,1985744,56230000,10000011000,352000
1,33706722,1985744,56230000,10000011000,305000
1,33706722,1985744,56230000,10000011000,337000
1,33706722,1985744,56230000,10000011000,302000
1,33706722,1985744,56230000,10000011000,344000
1,33706722,1985744,56230000,10000011000,309000
1,33706722,1985744,56230000,10000011000,342000
1,33706722,1985744,56230000,10000011000,309000
1,33706722,1985744,56230000,10000011000,343000
1,33706722,1985744,56230000,10000011000,308000
1,33706722,1985744,56230000,10000011000,342000
1,33706722,1985744,56230000,10000011000,302000
1,33706722,1985744,56230000,10000011000,345000
1,33706722,1985744,56230000,10000011000,310000
1,33706722,1985744,56230000,10000011000,348000
1,33706722,1985744,56230000,10000011000,297000
1,33706722,1985744,56230000,10000011000,343000
1,33706722,1985744,56230000,10000011000,228000
1,33706722,1985744,56230000,10000011000,339000
1,33706722,1985744,56230000,10000011000,297000
1,33706722,1985744,56230000,10000011000,328000
1,33706722,1985744,56230000,10000011000,294000
1,33706722,1985744,56230000,10000011000,339000
1,33706722,1985744,56230000,10000011000,299000
1,33706722,1985744,56230000,10000011000,348000
1,33706722,1985744,56230000,10000011000,315000
1,33706722,1985744,56230000,10000011000,349000
1,33706722,1985744,56230000,10000011000,298000
1,33706722,1985744,56230000,10000011000,325000
1,33706722,1985744,56230000,10000011000,298000
1,33706722,1985744,56230000,10000011000,345000
1,33706722,1985744,56230000,10000011000,306000
1,33706722,1985744,56230000,10000011000,349000
1,33706722,1985744,56230000,10000011000,309000
1,33706722,1985744,56230000,10000011000,345000
1,33706722,1985744,56230000,10000011000,305000
1,33706722,1985744,56230000,10000011000,347000
1,33706722,1985744,56230000,10000011000,312000
1,33706722,1985744,56230000,10000011000,341000
1,33706722,1985744,56230000,10000011000,305000
1,33706722,1985744,56230000,10000011000,342000
1,33706722,1985744,56230000,10000011000,293000
1,33706722,1985744,56230000,10000011000,339000
1,33706722,1985744,56230000,10000011000,307000
1,33706722,1985744,56230000,10000011000,340000
1,33706722,1985744,56230000,10000011000,305000
1,33706722,1985744,56230000,10000011000,349000
1,33706722,1985744,56230000,10000011000,306000
1,33706722,1985744,56230000,10000011000,330000
1,33706722,1985744,56230000,10000011000,302000
1,33706722,1985744,56230000,10000011000,346000
1,33706722,1985744,56230000,10000011000,308000
1,33706722,1985744,56230000,10000011000,347000
1,33706722,1985744,56230000,10000011000,301000
1,33706722,1985744,56230000,10000011000,344000
1,33706722,1985744,56230000,10000011000,310000
1,33706722,1985744,56230000,10000011000,348000
1,33706722,1985744,56230000,10000011000,311000
1,33706722,1985744,56230000,10000011000,339000
1,33706722,1985744,56230000,10000011000,295000
1,33706722,1985744,56230000,10000011000,334000
1,33706722,1985744,56230000,10000011000,308000
1,33706722,1985744,56230000,10000011000,349000
1,33706722,1985744,56230000,10000011000,307000
1,33706722,1985744,56230000,10000011000,338000
1,33706722,1985744,56230000,10000011000,303000
1,33706722,1985744,56230000,10000011000,337000
1,33706722,1985744,56230000,10000011000,306000
1,33706722,1985744,56230000,10000011000,339000
1,33706722,1985744,56230000,10000011000,308000
1,33706722,1985744,56230000,10000011000,341000
1,33706722,1985744,56230000,10000011000,314000
1,33706722,1985744,56230000,10000011000,345000
1,33706722,1985744,56230000,10000011000,311000
1,33706722,1985744,56230000,10000011000,342000
1,33706722,1985744,56230000,10000011000,302000
1,33706722,1985744,56230000,10000011000,334000
1,33706722,1985744,56230000,10000011000,307000
1,33706722,1985744,56230000,10000011000,340000
1,33706722,1985744,56230000,10000011000,305000
1,33706722,1985744,56230000,10000011000,349000
1,33706722,1985744,56230000,10000011000,303000
1,33706722,1985744,56230000,10000011000,329000
1,33706722,1985744,56230000,10000011000,306000
1,33706722,1985744,56230000,10000011000,349000
1,33706722,1985744,56230000,10000011000,310000
1,33706722,1985744,56230000,10000011000,345000
1,33706722,1985744,56230000,10000011000,310000
1,33706722,1985744,56230000,10000011000,341000
1,33706722,1985744,56230000,10000011000,311000
1,33706722,1985744,56230000,10000011000,348000
1,33706722,1985744,56230000,10000011000,310000
1,33706722,1985744,56230000,10000011000,349000
1,33706722,1985744,56230000,10000011000,297000
1,33706722,1985744,56230000,10000011000,344000
1,33706722,1985744,56230000,10000011000,310000
1,33706722,1985744,56230000,10000011000,344000
1,33706722,1985744,56230000,10000011000,309000
1,33706722,1985744,56230000,10000011000,354000
1,33706722,1985744,56230000,10000011000,308000
1,33706722,1985744,56230000,10000011000,344000
1,33706722,1985744,56230000,10000011000,307000
1,33706722,1985744,56230000,10000011000,333000
1,33706722,1985744,56230000,10000011000,300000
1,33706722,1985744,56230000,10000011000,341000
1,33706722,1985744,56230000,10000011000,310000
1,33706722,1985744,56230000,10000011000,347000
1,33706722,1985744,56230000,10000011000,311000
1,33706722,1985744,56230000,10000011000,343000
1,33706722,1985744,56230000,10000011000,312000
1,33706722,1985744,56230000,10000011000,349000
1,33706722,1985744,56230000,10000011000,302000
1,33706722,1985744,56230000,10000011000,338000
1,33706722,1985744,56230000,10000011000,304000
1,33706722,1985744,56230000,10000011000,350000
1,33706722,1985744,56230000,10000011000,297000
1,33706722,1985744,56230000,10000011000,347000
1,33706722,1985744,56230000,10000011000,304000
1,33706722,1985744,56230000,10000011000,348000
1,33706722,1985744,56230000,10000011000,298000
1,33706722,1985744,56230000,10000011000,343000
1,33706722,1985744,56230000,10000011000,311000
1,33706722,1985744,56230000,10000011000,349000
1,33706722,1985744,56230000,10000011000,311000
1,33706722,1985744,56230000,10000011000,337000
1,33706722,1985744,56230000,10000011000,300000
1,33706722,1985744,56230000,10000011000,350000
1,33706722,1985744,56230000,10000011000,307000
1,33706722,1985744,56230000,10000011000,345000
1,33706722,1985744,56230000,10000011000,305000
1,33706722,1985744,56230000,10000011000,344000
1,33706722,1985744,56230000,10000011000,296000
1,33706722,1985744,56230000,10000011000,343000
1,33706722,1985744,56230000,10000011000,310000
1,33706722,1985744,56230000,10000011000,349000
1,33706722,1985744,56230000,10000011000,304000
1,33706722,1985744,56230000,10000011000,351000
1,33706722,1985744,56230000,10000011000,298000
1,33706722,1985744,56230000,10000011000,336000
1,33706722,1985744,56230000,10000011000,292000
1,33706722,1985744,56230000,10000011000,328000
1,33706722,1985744,56230000,10000011000,310000
1,33706722,1985744,56230000,10000011000,352000
1,33706722,1985744,56230000,10000011000,307000
1,33706722,1985744,56230000,10000011000,349000
1,33706722,1985744,56230000,10000011000,307000
1,33706722,1985744,56230000,10000011000,350000
1,33706722,1985744,56230000,10000011000,308000
1,33706722,1985744,56230000,10000011000,341000
1,33706722,1985744,56230000,10000011000,300000
1,33706722,1985744,56230000,10000011000,341000
1,33706722,1985744,56230000,10000011000,305000
1,33706722,1985744,56230000,10000011000,346000
1,33706722,1985744,56230000,10000011000,300000
1,33706722,1985744,56230000,10000011000,340000
1,33706722,1985744,56230000,10000011000,310000
1,33706722,1985744,56230000,10000011000,335000
1,33706722,1985744,56230000,10000011000,278000
1,33706722,1985744,56230000,10000011000,342000
1,33706722,1985744,56230000,10000011000,305000
1,33706722,1985744,56230000,10000011000,343000
1,33706722,1985744,56230000,10000011000,310000
1,33706722,1985744,56230000,10000011000,346000
1,33706722,1985744,56230000,10000011000,304000
1,33706722,1985744,56230000,10000011000,349000
1,33706722,1985744,56230000,10000011000,314000
1,33706722,1985744,56230000,10000011000,351000
1,33706722,1985744,56230000,10000011000,304000
1,33706722,1985744,56230000,10000011000,349000
1,33706722,1985744,56230000,10000011000,311000
1,33706722,1985744,56230000,10000011000,344000
1,33706722,1985744,56230000,10000011000,307000
1,33706722,1985744,56230000,10000011000,345000
1,33706722,1985744,56230000,10000011000,300000
1,33706722,1985744,56230000,10000011000,337000
1,33706722,1985744,56230000,10000011000,310000
1,33706722,1985744,56230000,10000011000,348000
1,33706722,1985744,56230000,10000011000,310000
1,33706722,1985744,56230000,10000011000,350000
1,33706722,1985744,56230000,10000011000,312000
1,33706722,1985744,56230000,10000011000,348000
1,33706722,1985744,56230000,10000011000,312000
1,33706722,1985744,56230000,10000011000,345000
1,33706722,1985744,56230000,10000011000,297000
1,33706722,1985744,56230000,10000011000,342000
1,33706722,1985744,56230000,10000011000,303000
1,33706722,1985744,56230000,10000011000,322000
1,33706722,1985744,56230000,10000011000,289000
1,33706722,1985744,56230000,10000011000,351000
1,33706722,1985744,56230000,10000011000,313000
1,33706722,1985744,56230000,10000011000,345000
1,33706722,1985744,56230000,10000011000,312000
1,33706722,1985744,56230000,10000011000,348000
1,33706722,1985744,56230000,10000011000,306000
1,33706722,1985744,56230000,10000011000,345000
1,33706722,1985744,56230000,10000011000,306000
1,33706722,1985744,56230000,10000011000,351000
1,33706722,1985744,56230000,10000011000,309000
1,33706722,1985744,56230000,10000011000,341000
1,33706722,1985744,56230000,10000011000,303000
1,33706722,1985744,56230000,10000011000,346000
1,33706722,1985744,56230000,10000011000,307000
1,33706722,1985744,56230000,10000011000,349000
1,33706722,1985744,56230000,10000011000,301000
1,33706722,1985744,56230000,10000011000,349000
1,33706722,1985744,56230000,10000011000,304000
1,33706722,1985744,56230000,10000011000,348000
1,33706722,1985744,56230000,10000011000,304000
1,33706722,1985744,56230000,10000011000,347000
1,33706722,1985744,56230000,10000011000,306000
1,33706722,1985744,56230000,10000011000,346000
1,33706722,1985744,56230000,10000011000,287000
1,33706722,1985744,56230000,10000011000,341000
1,33706722,1985744,56230000,10000011000,307000
1,33706722,1985744,56230000,10000011000,349000
1,33706722,1985744,56230000,10000011000,309000
1,33706722,1985744,56230000,10000011000,345000
1,33706722,1985744,56230000,10000011000,316000
1,33706722,1985744,56230000,10000011000,340000
1,33706722,1985744,56230000,10000011000,311000
1,33706722,1985744,56230000,10000011000,346000
1,33706722,1985744,56230000,10000011000,308000
1,33706722,1985744,56230000,10000011000,350000
1,33706722,1985744,56230000,10000011000,298000
1,33706722,1985744,56230000,10000011000,340000
1,33706722,1985744,56230000,10000011000,308000
1,33706722,1985744,56230000,10000011000,347000
1,33706722,1985744,56230000,10000011000,309000
1,33706722,1985744,56230000,10000011000,347000
1,33706722,1985744,56230000,10000011000,310000
1,33706722,1985744,56230000,10000011000,340000
1,33706722,1985744,56230000,10000011000,284000
1,33706722,1985744,56230000,10000011000,344000
1,33706722,1985744,56230000,10000011000,307000
1,33706722,1985744,56230000,10000011000,339000
1,33706722,1985744,56230000,10000011000,305000
1,33706722,1985744,56230000,10000011000,343000
1,33706722,1985744,56230000,10000011000,304000
1,33706722,1985744,56230000,10000011000,341000
1,33706722,1985744,56230000,10000011000,296000
1,33706722,1985744,56230000,10000011000,340000
1,33706722,1985744,56230000,10000011000,307000
1,33706722,1985744,56230000,10000011000,336000
1,33706722,1985744,56230000,10000011000,310000
1,33706722,1985744,56230000,10000011000,351000
1,33706722,1985744,56230000,10000011000,306000
1,33706722,1985744,56230000,10000011000,348000
1,33706722,1985744,56230000,10000011000,312000
1,33706722,1985744,56230000,10000011000,342000
1,33706722,1985744,56230000,10000011000,304000
1,33706722,1985744,56230000,10000011000,353000
1,33706722,1985744,56230000,10000011000,300000
1,33706722,1985744,56230000,10000011000,336000
1,33706722,1985744,56230000,10000011000,306000
1,33706722,1985744,56230000,10000011000,347000
1,33706722,1985744,56230000,10000011000,304000
1,33706722,1985744,56230000,10000011000,336000
1,33706722,1985744,56230000,10000011000,304000
1,33706722,1985744,56230000,10000011000,346000
